dataset,family,method,seed,n_qubits,n_layers,n_params,n_samples,steps,lr,nominal_lam,metric_normalization,damping_mode,max_direction_norm,max_metric_step,shots,loss_batch,metric_batch,metric_every,train_loss,train_acc,test_loss,test_acc,total_seconds,metric_seconds,gradient_seconds,solve_seconds,metric_builds,metric_examples_total,loss_examples_total,loss_executions,metric_executions,loss_shots_total,metric_shots_total,metric_oracle_in_shot_mode,metric_rank_first,metric_trace_first,metric_rank_last,metric_trace_last,first_g_dot_d,first_predicted_decrease,first_actual_same_batch_decrease,first_actual_same_batch_loss_before,first_actual_same_batch_loss_after,first_diag_metric_rank,first_diag_metric_condition,first_diag_trust_clipped,readout_order,suite,finite_shot_calibration,initial_gradient_max_abs_diff_to_first_method,initial_direction_cosine_to_full_qng,training_shots_total,calibration_shots_shared,end_to_end_shots_including_calibration,training_executions_total,calibration_executions_shared,end_to_end_executions_including_calibration,paper_tag
wine01,su2_haar,AQNG-physical,16,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.6090855385930262,0.7111111111111111,0.6540497000249118,0.7333333333333333,17.51913120799999,16.660178698999985,0.8529108030000003,0.0026906970000482,10,20,80,0,0,0,0,False,12.0,7.436482681235665,12.0,6.937815532826016,3.333704151243089,0.2000222490745853,0.1259221487618205,0.4681289931689331,0.3422068444071125,12,10.949044939371094,True,1,full,False,0.0,0.2145387303931853,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-su2_haar-s16
wine01,su2_haar,AQNG-random,16,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.5788420240380175,0.8222222222222222,0.685263367098959,0.8,17.539977906999994,16.539999263000027,0.9939862739999938,0.0027458019999784,10,20,80,0,0,0,0,False,12.0,2.0410664472982245,12.0,3.199771941297335,4.141078851404609,0.2484647310842765,0.149275116960587,0.4681289931689331,0.318853876208346,12,34.254572770918,True,1,full,False,0.0,0.190352394805478,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-su2_haar-s16
wine01,su2_haar,AQNG-aligned,16,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.7153472479841475,0.7111111111111111,0.8008404271020804,0.6666666666666666,17.519855227999997,16.66676478399998,0.8470372590000608,0.0027016480000128,10,20,80,0,0,0,0,False,12.0,8.876004560503558,12.0,6.869607654751967,4.6448353598493,0.278690121590958,0.1866219308991072,0.4681289931689331,0.2815070622698258,12,17.835443965453496,True,1,full,False,0.0,0.1694066770093951,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-su2_haar-s16
wine01,su2_haar,AQNG-Z0,16,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.6657296381490934,0.7111111111111111,0.6024042630964096,0.8666666666666667,17.561036126999994,16.69951837299996,0.8551080759999934,0.0029500649999647,10,20,80,0,0,0,0,False,2.0,0.6978410661091754,2.0,1.4495764113026826,4.678240506588854,0.2806944303953312,0.1160923498944141,0.4681289931689331,0.3520366432745189,2,2.07150774914313,True,1,full,False,0.0,0.1743730848873252,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-su2_haar-s16
wine01,su2_haar,Full-QNG,16,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.7495605533482613,0.6888888888888889,0.6503634414153301,0.7333333333333333,222.892272283,222.046048015,0.8395411589999355,0.0027949620000242,10,20,80,0,0,0,0,False,45.0,40.88283071933313,45.0,41.02221787182845,0.9351025320699792,0.0561061519241987,0.0364857600923677,0.4681289931689331,0.4316432330765653,45,388.3662582117421,True,1,full,False,0.0,1.0,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-su2_haar-s16
wine01,su2_haar,Block-QNG,16,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.7008459386381454,0.8,0.8311748657258672,0.6,13.232215096000004,12.389545925999984,0.8366821280000636,0.0027773310000611,10,20,80,0,0,0,0,False,54.0,40.88283071933315,54.0,41.84694575892464,0.5569721140439609,0.0334183268426376,0.0320408617471933,0.4681289931689331,0.4360881314217397,54,7.161696394813515,False,1,full,False,0.0,0.3553754059748822,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-su2_haar-s16
wine01,su2_haar,SGD,16,6,3,54,60,20,0.1,0.003,trace,absolute,8.0,0.25,,4,2,2,0.6840587256558192,0.7777777777777778,0.691227459833618,0.7333333333333333,0.8781041210000353,0.0,0.8762607109999863,0.0002330369999867,0,0,80,0,0,0,0,False,,,,,0.5295369325464899,0.0529536932546489,0.0494049087323394,0.4681289931689331,0.4187240844365936,0,,False,1,full,False,0.0,0.16062795057595,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-su2_haar-s16
wine01,su2_haar,Adam,16,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.5837954635479465,0.7555555555555555,0.7255121183312082,0.7333333333333333,0.892946429999995,0.0,0.8909319219999361,0.0005427289999033,0,0,80,0,0,0,0,False,,,,,2.6056073145900136,0.1563364388754008,0.1271508923772123,0.4681289931689331,0.3409781007917207,0,,False,1,full,False,0.0,0.0708572203504167,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-su2_haar-s16
wine01,u1_rzxy,AQNG-physical,18,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,2.219819966693202,0.4444444444444444,2.1310242155337358,0.4666666666666667,7.478695751000004,7.131231120999999,0.342184433000007,0.0023937979999786,10,20,80,0,0,0,0,False,10.0,1.827541314568607,10.0,0.9922632901073124,0.0009097358699712,5.45841521982751e-05,5.498256852431993e-05,2.997642613386017,2.997587630817492,10,25773.04789419872,False,1,full,False,0.0,0.6916055712962925,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-u1_rzxy-s18
wine01,u1_rzxy,AQNG-random,18,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,2.218571425799676,0.4444444444444444,2.129734081094297,0.4666666666666667,7.4888522770000066,7.142412761000003,0.341249893999958,0.0023156180000682,10,20,80,0,0,0,0,False,10.0,0.3641025031230597,10.0,0.1238066585663322,0.0026576253132081,0.0001594575187924,0.0001630744900351,2.997642613386017,2.9974795388959814,10,3006.2552894387563,False,1,full,False,0.0,0.1945400710877015,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-u1_rzxy-s18
wine01,u1_rzxy,AQNG-aligned,18,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,2.2197263956779056,0.4444444444444444,2.1309375914933018,0.4666666666666667,7.524409755999997,7.177030624999986,0.3422289710000257,0.0023502390000516,10,20,80,0,0,0,0,False,10.0,1.838572840985057,10.0,0.983354706938372,0.0010427410379592,6.25644622775579e-05,6.309012351835008e-05,2.997642613386017,2.997579523262498,10,22238.201414961437,False,1,full,False,0.0,0.4726407817440084,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-u1_rzxy-s18
wine01,u1_rzxy,AQNG-Z0,18,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,2.2204870459699686,0.4444444444444444,2.1316372469839773,0.4666666666666667,7.517094595999993,7.165609410999991,0.3462739759999778,0.0023974799999564,10,20,80,0,0,0,0,False,2.0,0.0618896021628363,2.0,0.0635126355333512,3.596403463526629e-05,2.1578420781159773e-06,2.163776359420666e-06,2.997642613386017,2.997640449609657,2,49.22646190383599,False,1,full,False,0.0,0.2227674982893341,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-u1_rzxy-s18
wine01,u1_rzxy,Full-QNG,18,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,2.2172220085041805,0.4444444444444444,2.128459244606808,0.4666666666666667,141.849785096,141.50276792,0.3411312030000175,0.0023848299999542,10,20,80,0,0,0,0,False,23.0,5.990612507477217,24.0,6.176521874232046,0.0026922222700402,0.0001615333362024,0.0001644607025101,2.997642613386017,2.9974781526835064,23,4425727.170352948,False,1,full,False,0.0,1.0000000000000002,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-u1_rzxy-s18
wine01,u1_rzxy,Block-QNG,18,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,2.1955515403472363,0.4444444444444444,2.107205367773847,0.4666666666666667,4.326779593999987,3.9800093619999473,0.3411765790000061,0.0023339169998735,10,20,80,0,0,0,0,False,30.0,5.990612507477233,30.0,6.171010182917491,0.0071355907558858,0.0004281354453531,0.0004474046161275,2.997642613386017,2.997195208769889,30,623961.8647235866,False,1,full,False,0.0,0.4616320526326867,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-u1_rzxy-s18
wine01,u1_rzxy,SGD,18,6,3,33,60,20,0.1,0.003,trace,absolute,8.0,0.25,,4,2,2,2.219286276175233,0.4444444444444444,2.130438805986985,0.4666666666666667,0.3314781519999883,0.0,0.3296306499999843,0.0002356559999157,0,0,80,0,0,0,0,False,,,,,0.0008668291889805,8.668291889805733e-05,8.747246002105413e-05,2.997642613386017,2.9975551409259955,0,,False,1,full,False,0.0,0.4754179972056581,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-u1_rzxy-s18
wine01,u1_rzxy,Adam,18,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,2.0743712280905005,0.4444444444444444,2.0472429588686305,0.4666666666666667,0.3323751300000026,0.0,0.3302394529999901,0.0005578449999745,0,0,80,0,0,0,0,False,,,,,0.0528297356869675,0.003169784141218,0.0044045542322717,2.997642613386017,2.993238059153745,0,,False,1,full,False,0.0,0.1813668224139714,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-u1_rzxy-s18
iris01,su2_haar,AQNG-physical,19,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.3694626859200927,0.9333333333333332,0.3781716351724818,1.0,10.932685483000007,10.31972835299998,0.6068770399999863,0.0029537959999998,10,20,80,0,0,0,0,False,12.0,5.756806193983777,12.0,4.918326560750021,5.540316244201648,0.3324189746520988,0.3441773761777336,2.053366142406068,1.7091887662283345,12,16.508154834670716,True,1,full,False,0.0,0.5702033914951592,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-iris01-su2_haar-s19
iris01,su2_haar,AQNG-random,19,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.3257501326612724,0.9333333333333332,0.3022769788439326,0.9333333333333332,10.747933430000003,9.96312198600002,0.77895421300002,0.0028524570000172,10,20,80,0,0,0,0,False,12.0,1.9367358027330464,12.0,1.9698994217474783,9.763098468181584,0.5857859080908951,0.6428896883490842,2.053366142406068,1.4104764540569836,12,27.03242300851866,True,1,full,False,0.0,0.3249824425496522,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-iris01-su2_haar-s19
iris01,su2_haar,AQNG-aligned,19,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.3441824856033683,0.9333333333333332,0.3358349768639031,0.9333333333333332,10.763987431000004,10.155229110999995,0.6028982780000405,0.0027973539999806,10,20,80,0,0,0,0,False,12.0,7.595888731685836,12.0,5.495449549955065,8.684898035856321,0.5210938821513792,0.5559151265333953,2.053366142406068,1.4974510158726726,12,19.255340749686304,True,1,full,False,0.0,0.3664858474952953,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-iris01-su2_haar-s19
iris01,su2_haar,AQNG-Z0,19,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.5759556400218032,0.8444444444444444,0.4895256094479404,0.9333333333333332,10.722246407,10.124765873,0.5919344960000217,0.0027112099999868,10,20,80,0,0,0,0,False,2.0,0.6108090439430467,2.0,0.9348962266224884,7.586320805379156,0.4551792483227493,0.4470401094639242,2.053366142406068,1.6063260329421436,2,1.328986019358487,True,1,full,False,0.0,0.4167843337350633,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-iris01-su2_haar-s19
iris01,su2_haar,Full-QNG,19,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,1.0273834570755185,0.5111111111111111,0.9230382880076468,0.6666666666666666,167.492680581,166.885887287,0.6004561459999707,0.0028598970000643,10,20,80,0,0,0,0,False,40.0,39.79328379726931,40.0,41.95002721886125,3.205634153878088,0.1923380492326852,0.190412428539421,2.053366142406068,1.8629537138666468,40,6248.719728105299,True,1,full,False,0.0,1.0000000000000002,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-iris01-su2_haar-s19
iris01,su2_haar,Block-QNG,19,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.5896867851356936,0.9333333333333332,0.5642996748456309,1.0,7.993582752999998,7.396944470000051,0.590861091000022,0.0026986790001615,10,20,80,0,0,0,0,False,54.0,39.79328379726931,54.0,42.33556339683416,3.2726623145543683,0.196359738873262,0.2036700505466995,2.053366142406068,1.8496960918593683,54,21.25025917522988,False,1,full,False,0.0,0.8401179620590399,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-iris01-su2_haar-s19
iris01,su2_haar,SGD,19,6,3,54,60,20,0.1,0.003,trace,absolute,8.0,0.25,,4,2,2,0.3513435429458437,1.0,0.377138921459433,1.0,0.6677184370000191,0.0,0.6654955770000583,0.0003154179997864,0,0,80,0,0,0,0,False,,,,,2.2843508432837627,0.2284350843283762,0.2348814249732751,2.053366142406068,1.8184847174327927,0,,False,1,full,False,0.0,0.2651200460721393,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-iris01-su2_haar-s19
iris01,su2_haar,Adam,19,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.3142177090466311,1.0,0.2799921832794158,1.0,0.6522755029999985,0.0,0.6499496000000704,0.0005987829999867,0,0,80,0,0,0,0,False,,,,,5.9482771724204,0.3568966303452239,0.3871183317558335,2.053366142406068,1.6662478106502343,0,,False,1,full,False,0.0,0.2928859051512827,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-iris01-su2_haar-s19
digits01,su2_cnot,AQNG-physical,1,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.5595993195173398,0.8444444444444444,0.7245671378733586,0.7333333333333333,18.45613054799999,17.775177579,0.6740960750000085,0.0031887210000149,10,20,80,0,0,0,0,False,12.0,6.901644088418816,12.0,4.220048328571152,1.4271324274265067,0.0856279456455904,0.2730653317461247,2.674679915115064,2.4016145833689397,12,23.06064473046652,True,1,full,False,0.0,0.3541614113040495,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-su2_cnot-s1
digits01,su2_cnot,AQNG-random,1,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.5189337729860926,0.8666666666666667,0.6940759279284294,0.8,18.76661257900001,18.07889954700002,0.6809335049999987,0.0031762889999811,10,20,80,0,0,0,0,False,12.0,3.697294479195806,12.0,2.722341324784535,5.959216198895392,0.3575529719337235,0.5037778374160373,2.674679915115064,2.1709020776990267,12,21.768835676762592,True,1,full,False,0.0,0.2047497118767439,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-su2_cnot-s1
digits01,su2_cnot,AQNG-aligned,1,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.530886599111661,0.8444444444444444,0.7722933113169769,0.6666666666666666,19.041285348999992,18.332133922,0.7019122679999867,0.0034837310000028,10,20,80,0,0,0,0,False,12.0,6.405808637879595,12.0,4.371214074971884,6.581813347354169,0.3949088008412501,0.5227291463089396,2.674679915115064,2.1519507688061243,12,27.504248839023383,True,1,full,False,0.0,0.1933232675365426,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-su2_cnot-s1
digits01,su2_cnot,AQNG-Z0,1,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.5486101551434315,0.8666666666666667,0.6847008579975273,0.8,18.90670319999998,18.148685366999985,0.7511758990000601,0.0031926000000055,10,20,80,0,0,0,0,False,2.0,1.924045568270128,2.0,1.3207125259616987,1.572210260303685,0.0943326156182211,0.3014220377198389,2.674679915115064,2.373257877395225,2,20.082400064138,True,1,full,False,0.0,0.3377528633128766,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-su2_cnot-s1
digits01,su2_cnot,Full-QNG,1,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.5092358151979194,0.8444444444444444,0.6369551049554478,0.8,225.888190943,225.26194655600003,0.6185434519999546,0.0034210659999871,10,20,80,0,0,0,0,False,50.0,40.420212577515485,50.0,44.82777392028087,2.41638491993146,0.1449830951958876,0.2173311133333992,2.674679915115064,2.4573488017816647,50,2228.6239858641425,False,1,full,False,0.0,1.0,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-su2_cnot-s1
digits01,su2_cnot,Block-QNG,1,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.9537165705806192,0.5777777777777777,0.9405218380442408,0.5333333333333333,6.744846768000002,6.052918767999984,0.6848185410001406,0.0033498610001174,10,20,80,0,0,0,0,False,54.0,40.420212577515485,54.0,41.84133090836498,2.908765344766572,0.1745259206859943,0.1929801984489048,2.674679915115064,2.481699716666159,54,12.397120096569042,False,1,full,False,0.0,0.438909218735503,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-su2_cnot-s1
digits01,su2_cnot,SGD,1,6,3,54,60,20,0.1,0.003,trace,absolute,8.0,0.25,,4,2,2,0.8164966830118472,0.6,0.8340333686104161,0.6,0.6929111990000365,0.0,0.6903062169999998,0.0003354850000505,0,0,80,0,0,0,0,False,,,,,3.7843329935158754,0.3784332993515875,0.4554305031318817,2.674679915115064,2.2192494119831823,0,,False,1,full,False,0.0,0.1719235926931499,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-su2_cnot-s1
digits01,su2_cnot,Adam,1,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.4102836429960986,0.8666666666666667,0.6017705422291829,0.6666666666666666,0.6229132689999801,0.0,0.6200154980001003,0.0007084850000182,0,0,80,0,0,0,0,False,,,,,4.187234392865454,0.2512340635719272,0.2943837085304546,2.674679915115064,2.3802962065846094,0,,False,1,full,False,0.0,0.3511292657890537,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-su2_cnot-s1
digits01,ryrz_cz,AQNG-physical,9,6,3,36,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.6219743950658477,0.8666666666666667,0.625645027482966,0.9333333333333332,7.972149051999992,7.546505263999961,0.420419536000054,0.0024902190000943,10,20,80,0,0,0,0,False,12.0,13.206267858086738,12.0,12.453705806818087,0.9513231875134844,0.057079391250809,0.2425132574845119,1.9671673579657385,1.7246541004812266,12,659.2093568754683,True,1,full,False,0.0,-0.6026171820978558,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-ryrz_cz-s9
digits01,ryrz_cz,AQNG-random,9,6,3,36,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.4620051049667253,0.8222222222222222,0.7290630060079304,0.7333333333333333,8.000769924999986,7.618956739000026,0.3766776210000273,0.0024970160000918,10,20,80,0,0,0,0,False,12.0,4.672454290831454,12.0,3.872052784833192,1.2924525885192897,0.0775471553111573,0.2293064596784664,1.9671673579657385,1.737860898287272,12,776.4853764791167,True,1,full,False,0.0,0.0752833100752145,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-ryrz_cz-s9
digits01,ryrz_cz,AQNG-aligned,9,6,3,36,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.43195553542983,0.8444444444444444,0.5437568719933593,0.8,8.062386333999996,7.623297740000027,0.4336856490000116,0.0025792980000289,10,20,80,0,0,0,0,False,12.0,9.629286594968466,12.0,6.269717924142684,1.5485513035348968,0.0929130782120938,0.314896921289,1.9671673579657385,1.6522704366767385,12,737.249789845709,True,1,full,False,0.0,0.1860738524343131,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-ryrz_cz-s9
digits01,ryrz_cz,AQNG-Z0,9,6,3,36,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.8013605327905983,0.6222222222222222,0.8476730527839719,0.5333333333333333,8.03820939100001,7.653650103000075,0.379403074999999,0.002445757000089,10,20,80,0,0,0,0,False,2.0,2.235921719127715,2.0,2.2966926144038062,0.8008965267692547,0.0480537916061552,0.2158358055381979,1.9671673579657385,1.7513315524275406,2,198.9767356713775,True,1,full,False,0.0,-0.4700720183215356,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-ryrz_cz-s9
digits01,ryrz_cz,Full-QNG,9,6,3,36,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.5822167422350779,0.8666666666666667,0.7054042991380771,0.8,40.23641061999999,39.802878023999966,0.4275826039998947,0.0025745540000059,10,20,80,0,0,0,0,False,36.0,27.74624761382893,36.0,26.68808083464491,0.1256296416302569,0.0075377784978154,0.00795742891994,1.9671673579657385,1.9592099290457985,36,246096.11606828496,False,1,full,False,0.0,1.0,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-ryrz_cz-s9
digits01,ryrz_cz,Block-QNG,9,6,3,36,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.5089400497960788,0.8888888888888888,0.5428876778634028,0.8666666666666667,2.3435340089999954,1.954686514000059,0.3831931669999164,0.0026079869999477,10,20,80,0,0,0,0,False,36.0,27.746247613828928,36.0,24.8001080383052,0.1390893705502068,0.0083453622330124,0.0089792249905928,1.9671673579657385,1.9581881329751456,36,8.266400211896379,False,1,full,False,0.0,0.1906220910361497,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-ryrz_cz-s9
digits01,ryrz_cz,SGD,9,6,3,36,60,20,0.1,0.003,trace,absolute,8.0,0.25,,4,2,2,0.3796050579939637,0.8444444444444444,0.5428150783867436,0.8,0.3914082290000067,0.0,0.3893436230000304,0.0002689499999348,0,0,80,0,0,0,0,False,,,,,0.180797743630404,0.0180797743630404,0.0210187690072469,1.9671673579657385,1.9461485889584915,0,,False,1,full,False,0.0,0.1878664624576204,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-ryrz_cz-s9
digits01,ryrz_cz,Adam,9,6,3,36,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.4255937668892874,0.9111111111111112,0.4861832071641213,0.9333333333333332,0.3809172320000016,0.0,0.3787250729999414,0.0005837690000589,0,0,80,0,0,0,0,False,,,,,0.6490032181265201,0.0389401930875912,0.0578606449941048,1.9671673579657385,1.9093067129716337,0,,False,1,full,False,0.0,0.2963732507854772,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-ryrz_cz-s9
breast_cancer,ryrz_cz,AQNG-physical,5,6,3,36,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.678267814621025,0.7333333333333333,0.6206797282420105,0.8,8.738220735000027,8.22414321300002,0.508445805999969,0.0026471899999762,10,20,80,0,0,0,0,False,12.0,13.941004358989831,12.0,13.218106154673915,3.2093346407599728,0.1925600784455983,0.2992042806522654,2.926620092991503,2.6274158123392377,12,289.56018281784725,True,1,full,False,0.0,0.0198750270173929,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-breast_cancer-ryrz_cz-s5
breast_cancer,ryrz_cz,AQNG-random,5,6,3,36,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.8051740475096972,0.6666666666666666,0.9808394987187072,0.6666666666666666,8.73434464899998,8.292775396999957,0.4361993939999138,0.0025500460000102,10,20,80,0,0,0,0,False,12.0,5.453453520669104,12.0,4.785115013364471,4.953403664403223,0.2972042198641934,0.3587633895377933,2.926620092991503,2.56785670345371,12,4897.090023394305,True,1,full,False,0.0,0.3085012490399216,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-breast_cancer-ryrz_cz-s5
breast_cancer,ryrz_cz,AQNG-aligned,5,6,3,36,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.6252283947197457,0.8,0.6409940633465563,0.8666666666666667,8.741212313000005,8.23485497699994,0.5007614969999281,0.0026421619999155,10,20,80,0,0,0,0,False,12.0,10.124076249264736,12.0,7.794266507393023,2.097911052832985,0.125874663169979,0.1541881380515595,2.926620092991503,2.772431954939944,12,4636.693603443179,True,1,full,False,0.0,0.0942899219306067,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-breast_cancer-ryrz_cz-s5
breast_cancer,ryrz_cz,AQNG-Z0,5,6,3,36,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.6973769547997508,0.7555555555555555,0.6113840147541743,0.8,8.725856975999989,8.282199094000134,0.4383215970000833,0.0024778079999805,10,20,80,0,0,0,0,False,2.0,2.4085558041766157,2.0,2.488659317316728,2.0512043108434,0.123072258650604,0.2028513295028355,2.926620092991503,2.723768763488668,2,254.9584142150048,True,1,full,False,0.0,-0.0099810576325965,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-breast_cancer-ryrz_cz-s5
breast_cancer,ryrz_cz,Full-QNG,5,6,3,36,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.6418399122097413,0.7111111111111111,0.6708531845356522,0.8,49.930745323,49.389262027000086,0.5349311690000604,0.0028246589998843,10,20,80,0,0,0,0,False,36.0,25.949880309407437,36.0,27.345723343525748,3.832200172702188,0.2299320103621312,0.2415181022172214,2.926620092991503,2.6851019907742817,36,57766.80339142376,False,1,full,False,0.0,1.0,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-breast_cancer-ryrz_cz-s5
breast_cancer,ryrz_cz,Block-QNG,5,6,3,36,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.6206400729210324,0.8444444444444444,0.6840447106086683,0.8,2.609561936000034,2.162891352999964,0.4405128330001844,0.0027704479998647,10,20,80,0,0,0,0,False,36.0,25.949880309407437,36.0,28.75937327857907,6.904385050975319,0.4142631030585191,0.436925507204855,2.926620092991503,2.489694585786648,36,4.388265084667977,False,1,full,False,0.0,0.2651618990463952,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-breast_cancer-ryrz_cz-s5
breast_cancer,ryrz_cz,SGD,5,6,3,36,60,20,0.1,0.003,trace,absolute,8.0,0.25,,4,2,2,0.6550755329892269,0.8222222222222222,0.7612674782168118,0.7333333333333333,0.4306123509999793,0.0,0.4285046649999344,0.0002864310000632,0,0,80,0,0,0,0,False,,,,,9.464950990870182,0.9464950990870182,1.0226000257242065,2.926620092991503,1.904020067267297,0,,False,1,full,False,0.0,0.2746669234806829,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-breast_cancer-ryrz_cz-s5
breast_cancer,ryrz_cz,Adam,5,6,3,36,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.688197928284717,0.7333333333333333,0.8700766279782545,0.6,0.425032629000043,0.0,0.4228840199998558,0.000569313000085,0,0,80,0,0,0,0,False,,,,,5.141599330024865,0.3084959598014918,0.3249874729738842,2.926620092991503,2.601632620017619,0,,False,1,full,False,0.0,0.3488855767537309,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-breast_cancer-ryrz_cz-s5
