dataset,family,method,seed,n_qubits,n_layers,n_params,n_samples,steps,lr,nominal_lam,metric_normalization,damping_mode,max_direction_norm,max_metric_step,shots,loss_batch,metric_batch,metric_every,train_loss,train_acc,test_loss,test_acc,total_seconds,metric_seconds,gradient_seconds,solve_seconds,metric_builds,metric_examples_total,loss_examples_total,loss_executions,metric_executions,loss_shots_total,metric_shots_total,metric_oracle_in_shot_mode,metric_rank_first,metric_trace_first,metric_rank_last,metric_trace_last,first_g_dot_d,first_predicted_decrease,first_actual_same_batch_decrease,first_actual_same_batch_loss_before,first_actual_same_batch_loss_after,first_diag_metric_rank,first_diag_metric_condition,first_diag_trust_clipped,readout_order,suite,finite_shot_calibration,initial_gradient_max_abs_diff_to_first_method,initial_direction_cosine_to_full_qng,training_shots_total,calibration_shots_shared,end_to_end_shots_including_calibration,training_executions_total,calibration_executions_shared,end_to_end_executions_including_calibration,paper_tag,paper_block,source_artifact,setting
iris01,su2_haar,Full-QNG,1,10,3,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.5292152138010744,0.8444444444444444,0.4947329868961512,0.8,1511.11768267,1509.6524084290013,1.455816171999004,0.0042021760002626,10,20,80,0,0,0,0,False,64.0,69.32769808312663,64.0,70.9608263589073,0.905990485345934,0.054359429120756,0.0574149043510876,0.6439441369990206,0.586529232647933,64,69391.8497376946,True,1,orientation,False,0.0,1.0,0,0.0,0.0,0,0.0,0.0,paper-run-scaling-su2_haar-n10-s1,scaling,,n10_L3
iris01,su2_haar,SGD,1,10,3,90,60,20,0.1,0.003,trace,absolute,8.0,0.25,,4,2,2,0.4716146189888905,0.9111111111111112,0.4348462447387309,0.9333333333333332,1.3297879379999813,0.0,1.327346820000031,0.0003051940000204,0,0,80,0,0,0,0,False,,,,,0.4707734907624256,0.0470773490762425,0.0457347790897663,0.6439441369990206,0.5982093579092543,0,,False,1,full,False,0.0,,0,0.0,0.0,0,0.0,0.0,paper-run-baselines-n10_L3-s1,followup,paper-run-baselines-scaling-su2_haar-n10-s1,n10_L3
iris01,su2_haar,AQNG-aligned,2,10,3,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.2515748797648049,0.9111111111111112,0.1946975428026292,1.0,485.7473792799999,484.18534899800034,1.551902640000435,0.0047442900008718,10,20,80,0,0,0,0,False,20.0,7.29032617255256,20.0,7.742479385960133,4.127007019150727,0.2476204211490436,0.2284595223917996,0.9331038599549758,0.7046443375631761,20,2346.1333152723464,True,1,orientation,False,0.0,0.2854025540937941,0,0.0,0.0,0,0.0,0.0,paper-run-scaling-su2_haar-n10-s2,scaling,,n10_L3
iris01,su2_haar,AQNG-physical,2,10,3,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.2103439553932483,0.9777777777777776,0.1885380298628261,1.0,472.762787221,471.24797204599975,1.5050060979998534,0.0044953370000939,10,20,80,0,0,0,0,False,16.0,7.43357202720426,16.0,9.044018291285152,3.673879247653528,0.2204327548592116,0.1223954364369538,0.9331038599549758,0.810708423518022,16,3605.617434410863,True,1,orientation,False,0.0,0.2959361077999612,0,0.0,0.0,0,0.0,0.0,paper-run-scaling-su2_haar-n10-s2,scaling,,n10_L3
iris01,su2_haar,AQNG-random,2,10,3,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.2731084400144167,0.9555555555555556,0.2224946067141342,1.0,479.4700389290001,477.9163926699997,1.543620417000284,0.0047172439997211,10,20,80,0,0,0,0,False,20.0,0.3649146115231959,20.0,0.6485300299540109,7.459622535267243,0.4475773521160346,0.3881368243567087,0.9331038599549758,0.5449670355982671,20,143.84406106164062,True,1,orientation,False,0.0,0.1602546820847999,0,0.0,0.0,0,0.0,0.0,paper-run-scaling-su2_haar-n10-s2,scaling,,n10_L3
iris01,su2_haar,Adam,2,10,3,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.2203278262156898,0.9777777777777776,0.2430513927190857,1.0,1.4309318370000028,0.0,1.4277613999999517,0.0007787209999321,0,0,80,0,0,0,0,False,,,,,6.0587962917971465,0.3635277775078288,0.3125102797239105,0.9331038599549758,0.6205935802310653,0,,False,1,full,False,0.0,,0,0.0,0.0,0,0.0,0.0,paper-run-baselines-n10_L3-s2,followup,paper-run-baselines-scaling-su2_haar-n10-s2,n10_L3
iris01,su2_haar,Full-QNG,2,10,3,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.2414423986808003,0.9555555555555556,0.2446224241230445,1.0,1572.5155607789998,1571.024940152999,1.4805826149990935,0.0044476170019152,10,20,80,0,0,0,0,False,64.0,69.0447639070694,64.0,70.2822304251932,1.4329187699070989,0.0859751261944259,0.0900933804921019,0.9331038599549758,0.8430104794628739,64,15268.861852289328,True,1,orientation,False,0.0,1.0,0,0.0,0.0,0,0.0,0.0,paper-run-scaling-su2_haar-n10-s2,scaling,,n10_L3
iris01,su2_haar,SGD,2,10,3,90,60,20,0.1,0.003,trace,absolute,8.0,0.25,,4,2,2,0.2311905425057958,0.9555555555555556,0.2424706910017411,1.0,1.4237185339999885,0.0,1.4207967039999971,0.0003853089999665,0,0,80,0,0,0,0,False,,,,,2.377632845605807,0.2377632845605807,0.2227222267083832,0.9331038599549758,0.7103816332465925,0,,False,1,full,False,0.0,,0,0.0,0.0,0,0.0,0.0,paper-run-baselines-n10_L3-s2,followup,paper-run-baselines-scaling-su2_haar-n10-s2,n10_L3
iris01,su2_haar,AQNG-aligned,3,10,3,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.2371467959092416,0.9777777777777776,0.2394416694351273,1.0,289.4207097,288.3742778880006,1.0383044699996162,0.003920153999843,10,20,80,0,0,0,0,False,20.0,7.795409656264671,20.0,6.795654892787592,6.488786560634983,0.389327193638099,0.3493846519265873,1.0057265494422785,0.6563418975156912,20,1056.5913887248228,True,1,orientation,False,0.0,0.1774036618044535,0,0.0,0.0,0,0.0,0.0,paper-run-scaling-su2_haar-n10-s3,scaling,,n10_L3
iris01,su2_haar,AQNG-physical,3,10,3,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.1364208669135658,1.0,0.1604440868433195,1.0,290.40188643499994,289.307935694,1.0855545390000998,0.0040409500002169,10,20,80,0,0,0,0,False,16.0,5.545743632883081,16.0,5.64666517881527,2.4947692264172137,0.1496861535850328,0.1518720505173385,1.0057265494422785,0.8538544989249399,16,150.33707739237397,True,1,orientation,False,0.0,0.2603005721267627,0,0.0,0.0,0,0.0,0.0,paper-run-scaling-su2_haar-n10-s3,scaling,,n10_L3
iris01,su2_haar,AQNG-random,3,10,3,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.1361879776170062,1.0,0.1380251070393161,1.0,288.70740810300003,287.6114889070001,1.0877089910002269,0.0039639229999011,10,20,80,0,0,0,0,False,20.0,0.3832015209434535,20.0,0.4927669095686097,6.503183155763615,0.3901909893458169,0.3214411375084818,1.0057265494422785,0.6842854119337967,20,44.25394373097551,True,1,orientation,False,0.0,0.2073614919587256,0,0.0,0.0,0,0.0,0.0,paper-run-scaling-su2_haar-n10-s3,scaling,,n10_L3
iris01,su2_haar,Adam,3,10,3,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.2733370601116304,1.0,0.2123906764040609,1.0,1.549623214999997,0.0,1.5467747199999735,0.0006995490000747,0,0,80,0,0,0,0,False,,,,,4.059920606889796,0.2435952364133877,0.2139205235370324,1.005726549442279,0.7918060259052463,0,,False,1,full,False,0.0,,0,0.0,0.0,0,0.0,0.0,paper-run-baselines-n10_L3-s3,followup,paper-run-baselines-scaling-su2_haar-n10-s3,n10_L3
iris01,su2_haar,Full-QNG,3,10,3,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.2084259765340923,0.9777777777777776,0.1812778771788648,1.0,1159.754450607,1158.6626346080002,1.0831512450004084,0.0039110430002438,10,20,80,0,0,0,0,False,64.0,72.60543502665247,64.0,70.43697045344628,1.6403127610100372,0.0984187656606022,0.0809676195458447,1.0057265494422785,0.9247589298964336,64,55329.578285318734,True,1,orientation,False,0.0,1.0000000000000002,0,0.0,0.0,0,0.0,0.0,paper-run-scaling-su2_haar-n10-s3,scaling,,n10_L3
iris01,su2_haar,SGD,3,10,3,90,60,20,0.1,0.003,trace,absolute,8.0,0.25,,4,2,2,0.4049722055007396,0.9555555555555556,0.4465141647311877,1.0,1.541820830000006,0.0,1.5391901199999722,0.0003515890000471,0,0,80,0,0,0,0,False,,,,,1.2662792142795447,0.1266279214279544,0.1212301550918719,1.005726549442279,0.8844963943504067,0,,False,1,full,False,0.0,,0,0.0,0.0,0,0.0,0.0,paper-run-baselines-n10_L3-s3,followup,paper-run-baselines-scaling-su2_haar-n10-s3,n10_L3
iris01,su2_haar,AQNG-aligned,4,10,3,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.3394691792384929,0.9333333333333332,0.3509832904238428,0.9333333333333332,379.3532287799999,377.8716820139998,1.4712869060003868,0.0048465159998158,10,20,80,0,0,0,0,False,20.0,14.677351336554294,20.0,11.787262197409817,5.779503308784677,0.3467701985270806,0.3104343760291611,0.902579290399408,0.5921449143702467,20,13334.107986815538,True,1,orientation,False,0.0,0.3529539142303662,0,0.0,0.0,0,0.0,0.0,paper-run-scaling-su2_haar-n10-s4,scaling,,n10_L3
iris01,su2_haar,AQNG-physical,4,10,3,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.394734886459353,0.9111111111111112,0.4335451225598549,0.8666666666666667,390.083128966,388.641907127,1.4303907539998306,0.0051282359999618,10,20,80,0,0,0,0,False,16.0,9.27100091043135,16.0,10.3069234278984,4.558785893788427,0.2735271536273055,0.207878468039683,0.902579290399408,0.6947008223597249,16,2884.9580290577337,True,1,orientation,False,0.0,0.4487941853688316,0,0.0,0.0,0,0.0,0.0,paper-run-scaling-su2_haar-n10-s4,scaling,,n10_L3
iris01,su2_haar,AQNG-random,4,10,3,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.276975456531163,0.9777777777777776,0.3305982168977747,0.9333333333333332,387.5742347120001,386.14470311299976,1.4189409069996373,0.0050329370001236,10,20,80,0,0,0,0,False,20.0,0.3909946677620452,20.0,0.630540917666324,6.6983473463474805,0.4019008407808488,0.3325149596068368,0.902579290399408,0.570064330792571,20,106.41014908984572,True,1,orientation,False,0.0,0.3023137763285869,0,0.0,0.0,0,0.0,0.0,paper-run-scaling-su2_haar-n10-s4,scaling,,n10_L3
iris01,su2_haar,Adam,4,10,3,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.3782705809406599,0.8888888888888888,0.2896521020049034,0.9333333333333332,1.001145629000007,0.0,0.9991184580001118,0.0005054469999095,0,0,80,0,0,0,0,False,,,,,6.985547113004318,0.4191328267802591,0.3539847592982336,0.9025792903994072,0.5485945311011737,0,,False,1,full,False,0.0,,0,0.0,0.0,0,0.0,0.0,paper-run-baselines-n10_L3-s4,followup,paper-run-baselines-scaling-su2_haar-n10-s4,n10_L3
iris01,su2_haar,Full-QNG,4,10,3,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.3817696847323507,0.9333333333333332,0.424169252247739,0.8666666666666667,1519.2173155469998,1517.816887502,1.3897411469997678,0.0048064140003134,10,20,80,0,0,0,0,False,64.0,70.89811990203698,64.0,67.45297129492037,2.175220740050875,0.1305132444030525,0.1171112075372637,0.902579290399408,0.7854680828621441,64,13913.7834554126,True,1,orientation,False,0.0,1.0000000000000002,0,0.0,0.0,0,0.0,0.0,paper-run-scaling-su2_haar-n10-s4,scaling,,n10_L3
iris01,su2_haar,SGD,4,10,3,90,60,20,0.1,0.003,trace,absolute,8.0,0.25,,4,2,2,0.4624209572593782,0.9111111111111112,0.5026575758958178,0.8666666666666667,0.9971726130000036,0.0,0.995303215999968,0.0002442309999537,0,0,80,0,0,0,0,False,,,,,2.924260166756264,0.2924260166756264,0.2620197599987587,0.9025792903994072,0.6405595304006486,0,,False,1,full,False,0.0,,0,0.0,0.0,0,0.0,0.0,paper-run-baselines-n10_L3-s4,followup,paper-run-baselines-scaling-su2_haar-n10-s4,n10_L3
iris01,su2_haar,AQNG-aligned,0,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.1323185435827046,1.0,0.1135776202631675,1.0,22.68904827300001,21.515537021,1.1628635610000655,0.004960675000035,10,20,80,0,0,0,0,False,12.0,8.238610163992002,12.0,5.0992573748316605,9.621169264365731,0.577270155861944,0.4779494998895212,1.4156893893840354,0.9377398894945144,12,485.6913077768372,True,1,orientation,False,0.0,0.3991377436440656,0,0.0,0.0,0,0.0,0.0,paper-run-depth-su2_haar-L5-s0,depth,,n6_L5
iris01,su2_haar,AQNG-physical,0,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.2784004197957835,1.0,0.2676237639893318,1.0,22.88175612900001,21.54169814299999,1.3290030149999978,0.0051997420000162,10,20,80,0,0,0,0,False,12.0,4.431955393730383,12.0,7.192803083255315,7.377334104506586,0.4426400462703951,0.3553009248993439,1.4156893893840354,1.0603884644846917,12,288.2144620745417,True,1,orientation,False,0.0,0.4864515953143619,0,0.0,0.0,0,0.0,0.0,paper-run-depth-su2_haar-L5-s0,depth,,n6_L5
iris01,su2_haar,AQNG-random,0,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.1531086755735111,1.0,0.1424566352837045,1.0,22.65341011000001,21.39613200700001,1.2465334709999922,0.0050549609999848,10,20,80,0,0,0,0,False,12.0,3.814762237938893,12.0,4.75544662108983,9.666113086449524,0.5799667851869714,0.4924236845879222,1.4156893893840354,0.9232657047961133,12,228.4165730521467,True,1,orientation,False,0.0,0.4259357195466228,0,0.0,0.0,0,0.0,0.0,paper-run-depth-su2_haar-L5-s0,depth,,n6_L5
iris01,su2_haar,Adam,0,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.2100731307289125,1.0,0.1772809310391358,1.0,0.9652649489999874,0.0,0.9627349469999588,0.0006416110000202,0,0,80,0,0,0,0,False,,,,,7.686262345488273,0.4611757407292963,0.4369690908419092,1.415689389384036,0.9787202985421266,0,,False,1,full,False,0.0,,0,0.0,0.0,0,0.0,0.0,paper-run-baselines-n6_L5-s0,followup,paper-run-baselines-depth-su2_haar-L5-s0,n6_L5
iris01,su2_haar,Full-QNG,0,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.4544409698649536,0.9777777777777776,0.3894966942563403,1.0,1520.663449308,1519.4083199280003,1.244189469999867,0.0049216790002901,10,20,80,0,0,0,0,False,70.0,78.9106990380991,69.0,76.15255616784366,4.158206603519411,0.2494923962111646,0.2149970241474004,1.4156893893840354,1.200692365236635,70,286459.360946875,True,1,orientation,False,0.0,1.0000000000000002,0,0.0,0.0,0,0.0,0.0,paper-run-depth-su2_haar-L5-s0,depth,,n6_L5
iris01,su2_haar,SGD,0,6,5,90,60,20,0.1,0.003,trace,absolute,8.0,0.25,,4,2,2,0.4959635353702634,0.9333333333333332,0.3951879362315723,1.0,0.976422161000002,0.0,0.9739733249999744,0.0003397300000216,0,0,80,0,0,0,0,False,,,,,1.7769777617714262,0.1776977761771426,0.1733951496069725,1.415689389384036,1.242294239777063,0,,False,1,full,False,0.0,,0,0.0,0.0,0,0.0,0.0,paper-run-baselines-n6_L5-s0,followup,paper-run-baselines-depth-su2_haar-L5-s0,n6_L5
iris01,su2_haar,AQNG-aligned,1,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.1640595564699943,1.0,0.1283334827786675,1.0,28.471831444000003,27.17169266899998,1.290356663999944,0.0044285939999326,10,20,80,0,0,0,0,False,12.0,6.880399184621121,12.0,5.359270350512526,7.759029205178759,0.4655417523107255,0.3385289487964575,0.8746912413537367,0.5361622925572791,12,10.268130123591558,True,1,orientation,False,0.0,0.2148467013689424,0,0.0,0.0,0,0.0,0.0,paper-run-depth-su2_haar-L5-s1,depth,,n6_L5
iris01,su2_haar,AQNG-physical,1,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.2013091862113367,1.0,0.1936950047804414,1.0,30.1591124,28.663533284,1.4848028270000384,0.0048847570000276,10,20,80,0,0,0,0,False,12.0,6.631372653757855,12.0,7.218990542211088,5.575363927305958,0.3345218356383574,0.2061115424713602,0.8746912413537367,0.6685796988823764,12,21.29557265476889,True,1,orientation,False,0.0,0.3027325303587,0,0.0,0.0,0,0.0,0.0,paper-run-depth-su2_haar-L5-s1,depth,,n6_L5
iris01,su2_haar,AQNG-random,1,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.1289727803287316,1.0,0.1209140605500078,1.0,29.50471655,28.101890053999995,1.3922012740000156,0.004885884999993,10,20,80,0,0,0,0,False,12.0,3.282324090862453,12.0,3.78793756754017,9.101281968583654,0.5460769181150192,0.4051671162200742,0.8746912413537367,0.4695241251336624,12,9.15371081205428,True,1,orientation,False,0.0,0.1973643121269216,0,0.0,0.0,0,0.0,0.0,paper-run-depth-su2_haar-L5-s1,depth,,n6_L5
iris01,su2_haar,Adam,1,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.1966792125367105,1.0,0.178432033871834,1.0,1.2553358290000034,0.0,1.252111622999962,0.0007979269999793,0,0,80,0,0,0,0,False,,,,,9.234697252364471,0.5540818351418684,0.4111991380577749,0.8746912413537367,0.4634921032959617,0,,False,1,full,False,0.0,,0,0.0,0.0,0,0.0,0.0,paper-run-baselines-n6_L5-s1,followup,paper-run-baselines-depth-su2_haar-L5-s1,n6_L5
iris01,su2_haar,Full-QNG,1,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.4367327581522632,0.9555555555555556,0.4451256986625284,0.9333333333333332,1552.099067229,1550.6438169920002,1.445427630999916,0.0043564460002585,10,20,80,0,0,0,0,False,70.0,70.82178707033769,70.0,70.50660125850659,1.997618269983272,0.1198570961989962,0.1311018660073319,0.8746912413537367,0.7435893753464047,70,102391.38081481576,True,1,orientation,False,0.0,1.0000000000000002,0,0.0,0.0,0,0.0,0.0,paper-run-depth-su2_haar-L5-s1,depth,,n6_L5
iris01,su2_haar,SGD,1,6,5,90,60,20,0.1,0.003,trace,absolute,8.0,0.25,,4,2,2,0.3509118567680917,0.9555555555555556,0.3100750363400336,0.9333333333333332,1.274435581000006,0.0,1.271288302000002,0.0003922620000196,0,0,80,0,0,0,0,False,,,,,2.608488490718472,0.2608488490718472,0.2349879212930711,0.8746912413537367,0.6397033200606655,0,,False,1,full,False,0.0,,0,0.0,0.0,0,0.0,0.0,paper-run-baselines-n6_L5-s1,followup,paper-run-baselines-depth-su2_haar-L5-s1,n6_L5
iris01,su2_haar,AQNG-aligned,2,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.1238247719306093,0.9777777777777776,0.1268049497523386,1.0,29.714038964,28.378831134999984,1.3247804969997787,0.004745865000018,10,20,80,0,0,0,0,False,12.0,5.683735940996024,12.0,5.266567546263638,6.121846277737143,0.3673107766642285,0.3332527222724215,0.8978786833773414,0.5646259611049199,12,47.14882551623125,True,1,orientation,False,0.0,0.1867390068096988,0,0.0,0.0,0,0.0,0.0,paper-run-depth-su2_haar-L5-s2,depth,,n6_L5
iris01,su2_haar,AQNG-physical,2,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.1219787249649703,1.0,0.1150435496135419,1.0,29.783553077,28.306956853999992,1.4656885299999658,0.0051894629999367,10,20,80,0,0,0,0,False,12.0,6.172033880570739,12.0,6.47063609079318,4.663161190477529,0.2797896714286517,0.2710752103364759,0.8978786833773414,0.6268034730408655,12,79.99633892151866,True,1,orientation,False,0.0,0.2259590612328683,0,0.0,0.0,0,0.0,0.0,paper-run-depth-su2_haar-L5-s2,depth,,n6_L5
iris01,su2_haar,AQNG-random,2,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.1265155272599749,1.0,0.1154230244869381,1.0,29.592271165000028,28.26109913199994,1.320759580000015,0.0047784980000074,10,20,80,0,0,0,0,False,12.0,4.399813808240088,12.0,3.7906322484648096,6.199376605968017,0.371962596358081,0.3338077180934977,0.8978786833773414,0.5640709652838437,12,28.09222892732727,True,1,orientation,False,0.0,0.1878740316175956,0,0.0,0.0,0,0.0,0.0,paper-run-depth-su2_haar-L5-s2,depth,,n6_L5
iris01,su2_haar,Adam,2,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.2051127421979482,0.9777777777777776,0.251798552107704,1.0,1.3652127320000034,0.0,1.3627180820000009,0.0006159360000026,0,0,80,0,0,0,0,False,,,,,4.555380263068591,0.2733228157841154,0.2613742513751987,0.8978786833773414,0.6365044320021427,0,,False,1,full,False,0.0,,0,0.0,0.0,0,0.0,0.0,paper-run-baselines-n6_L5-s2,followup,paper-run-baselines-depth-su2_haar-L5-s2,n6_L5
iris01,su2_haar,Full-QNG,2,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.460989673774681,0.9777777777777776,0.5007748507314816,0.8666666666666667,1546.498534862,1545.0780659170002,1.4104908890003571,0.0044158120006159,10,20,80,0,0,0,0,False,70.0,72.07359257783494,70.0,74.69049546843848,1.1889697456260562,0.0713381847375633,0.0629273153530599,0.8978786833773414,0.8349513680242815,70,20828.705516655915,True,1,orientation,False,0.0,1.0,0,0.0,0.0,0,0.0,0.0,paper-run-depth-su2_haar-L5-s2,depth,,n6_L5
iris01,su2_haar,SGD,2,6,5,90,60,20,0.1,0.003,trace,absolute,8.0,0.25,,4,2,2,0.4493047263079969,1.0,0.4908668409048528,1.0,1.3630219629999942,0.0,1.3606788369999805,0.0002955459999895,0,0,80,0,0,0,0,False,,,,,0.6791156355264822,0.0679115635526482,0.0667506999891019,0.8978786833773414,0.8311279833882395,0,,False,1,full,False,0.0,,0,0.0,0.0,0,0.0,0.0,paper-run-baselines-n6_L5-s2,followup,paper-run-baselines-depth-su2_haar-L5-s2,n6_L5
iris01,su2_haar,AQNG-aligned,3,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.1503363430894561,1.0,0.1591497703566914,1.0,22.267545152,21.115115359,1.1424942589999318,0.00455380300005,10,20,80,0,0,0,0,False,12.0,4.828316579959491,12.0,3.615002937941597,5.667126997941331,0.3400276198764798,0.3104424717098497,1.180765146846124,0.8703226751362743,12,19.761104868823324,True,1,orientation,False,0.0,0.2314131441444048,0,0.0,0.0,0,0.0,0.0,paper-run-depth-su2_haar-L5-s3,depth,,n6_L5
iris01,su2_haar,AQNG-physical,3,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.2145113120503302,1.0,0.2058668197572747,1.0,22.643693975999994,21.333273481000035,1.2997292029999985,0.0049530840000073,10,20,80,0,0,0,0,False,12.0,5.051717340561156,12.0,6.007689920392045,4.041349609692769,0.2424809765815661,0.1985815440881734,1.180765146846124,0.9821836027579506,12,39.923420184489935,True,1,orientation,False,0.0,0.2778237599823254,0,0.0,0.0,0,0.0,0.0,paper-run-depth-su2_haar-L5-s3,depth,,n6_L5
iris01,su2_haar,AQNG-random,3,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.131490861244958,1.0,0.1318501864930669,1.0,22.504181578,21.34853659300002,1.1454134059999603,0.0047076910000072,10,20,80,0,0,0,0,False,12.0,3.851319006533936,12.0,3.928283476534205,5.6458044616388126,0.3387482676983287,0.3283250311337622,1.180765146846124,0.8524401157123618,12,11.814843019426144,True,1,orientation,False,0.0,0.2229507087678299,0,0.0,0.0,0,0.0,0.0,paper-run-depth-su2_haar-L5-s3,depth,,n6_L5
iris01,su2_haar,Adam,3,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.2096016210633657,1.0,0.1993287393940694,1.0,1.2673105620000058,0.0,1.264044523000024,0.0007974849999925,0,0,80,0,0,0,0,False,,,,,6.132666600776846,0.3679599960466108,0.3429800128589046,1.180765146846124,0.8377851339872193,0,,False,1,full,False,0.0,,0,0.0,0.0,0,0.0,0.0,paper-run-baselines-n6_L5-s3,followup,paper-run-baselines-depth-su2_haar-L5-s3,n6_L5
iris01,su2_haar,Full-QNG,3,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.393195091865088,1.0,0.3733587000102726,1.0,1497.679158921,1496.3668341640002,1.301957645000357,0.004576596999982,10,20,80,0,0,0,0,False,70.0,77.70553487737241,70.0,74.88225213903608,1.3703083992922918,0.0822185039575375,0.0734405937347937,1.180765146846124,1.1073245531113305,70,91023.19955120792,True,1,orientation,False,0.0,1.0,0,0.0,0.0,0,0.0,0.0,paper-run-depth-su2_haar-L5-s3,depth,,n6_L5
iris01,su2_haar,SGD,3,6,5,90,60,20,0.1,0.003,trace,absolute,8.0,0.25,,4,2,2,0.4497323090333273,1.0,0.4200922435559173,1.0,1.2761472199999844,0.0,1.2730582770000751,0.0004011019999836,0,0,80,0,0,0,0,False,,,,,1.0992057928740555,0.1099205792874055,0.110161019025545,1.180765146846124,1.070604127820579,0,,False,1,full,False,0.0,,0,0.0,0.0,0,0.0,0.0,paper-run-baselines-n6_L5-s3,followup,paper-run-baselines-depth-su2_haar-L5-s3,n6_L5
iris01,su2_haar,AQNG-aligned,4,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.1678485694913771,1.0,0.1650748577276994,1.0,28.533389164,27.232568979000007,1.291568028000114,0.0040316979999772,10,20,80,0,0,0,0,False,12.0,9.15702302354656,12.0,7.69039730305404,8.002182847994035,0.4801309708796421,0.3856945899098677,0.7840859377609971,0.3983913478511294,12,62.50875664912051,True,1,orientation,False,0.0,0.1377118617095993,0,0.0,0.0,0,0.0,0.0,paper-run-depth-su2_haar-L5-s4,depth,,n6_L5
iris01,su2_haar,AQNG-physical,4,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.1626262005453453,1.0,0.1341879267625188,1.0,28.501692357,27.094795709000024,1.3972748529999848,0.0042909279999747,10,20,80,0,0,0,0,False,12.0,6.9864400979016,12.0,8.827389504144685,2.794689046859423,0.1676813428115653,-0.0021734186803702,0.7840859377609971,0.7862593564413674,12,40.778540776262,True,1,orientation,False,0.0,0.3251122954047747,0,0.0,0.0,0,0.0,0.0,paper-run-depth-su2_haar-L5-s4,depth,,n6_L5
iris01,su2_haar,AQNG-random,4,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.1426761596756787,1.0,0.1231723928560342,1.0,28.626919557999983,27.27217224200001,1.34541701900001,0.0040381739999446,10,20,80,0,0,0,0,False,12.0,3.454746567573641,12.0,4.675767485083912,9.209711443615042,0.5525826866169025,0.4314423445676461,0.7840859377609971,0.352643593193351,12,25.102624877788543,True,1,orientation,False,0.0,0.1264923722978127,0,0.0,0.0,0,0.0,0.0,paper-run-depth-su2_haar-L5-s4,depth,,n6_L5
iris01,su2_haar,Adam,4,6,5,90,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.1536447374116402,1.0,0.1143971840758776,1.0,1.212801767000002,0.0,1.210089254000053,0.0006952189999935,0,0,80,0,0,0,0,False,,,,,8.359178367433863,0.5015507020460318,0.3998375896895498,0.7840859377609971,0.3842483480714473,0,,False,1,full,False,0.0,,0,0.0,0.0,0,0.0,0.0,paper-run-baselines-n6_L5-s4,followup,paper-run-baselines-depth-su2_haar-L5-s4,n6_L5
