dataset,family,method,seed,n_qubits,n_layers,n_params,n_samples,train_size,test_size,subset_seed,split_seed,steps,lr,lam,loss_batch,metric_batch,metric_every,readout,readout_feature_count,state_dimension,loss_backend,metric_backend,timing_interpretation,train_loss,train_acc,test_loss,test_acc,total_seconds,metric_seconds,gradient_seconds,solve_seconds,metric_builds,metric_examples_total,loss_examples_total,metric_rank_first,metric_trace_first,metric_condition_first,regularized_metric_condition_first,metric_rank_last,metric_trace_last

digits01,ryrz_cz,AQNG,0,6,3,36,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,0.9334751407534214,0.5333333333333333,0.9260541573838096,0.5,8.411911736000036,7.502851559999897,0.9043742380000594,0.001612636000118,10,40,160,29,15.520203025397622,460679.87429492857,2310.617244108728,30,14.1087725448342
digits01,ryrz_cz,Full-QNG,0,6,3,36,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,1.934738459342698,0.4833333333333333,1.549898425880643,0.6,92.46361373999996,91.5413306690001,0.9173046769999472,0.0015292190000764,10,40,160,35,23.737056088194432,4349.035612466752,2402.211703356445,36,25.33526399809644
digits01,ryrz_cz,AQNG,1,6,3,36,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,1.336253160099702,0.4833333333333333,1.4302449534813328,0.4,12.301161285000036,10.986502798000174,1.308966379000026,0.0018295260000513,10,40,160,30,16.1158104521131,12172759.20575204,2106.2019040352898,30,13.730491752884046
digits01,ryrz_cz,Full-QNG,1,6,3,36,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,0.9608095091838482,0.6833333333333333,0.95411078965268,0.65,129.36818416300002,128.009127637,1.3531529980000414,0.0017973400001665,10,40,160,36,24.3996534654504,22725.30307263596,2062.130261166036,36,26.007609574450463
digits01,ryrz_cz,AQNG,2,6,3,36,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,0.5344099435915552,0.8166666666666667,0.6294614379340995,0.8,8.402291974,7.485915088999988,0.9115982499999902,0.0016000259999984,10,40,160,29,15.413542433869384,8894532.646993311,2422.633756311624,30,12.977342034779891
digits01,ryrz_cz,Full-QNG,2,6,3,36,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,0.4821483404848447,0.8333333333333334,0.4578327174798535,0.95,92.36140403000002,91.37494257600004,0.981374298999981,0.0015849340000215,10,40,160,36,25.88534882382276,97144327.90285678,2668.724825505515,36,25.212537497198
digits01,ryrz_cz,AQNG,3,6,3,36,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,0.7381140851998944,0.7,0.7345152451936005,0.7,10.900123146999988,9.72847767899998,1.1657914770000275,0.0019869450000271,10,40,160,30,16.625553923926045,37729746.38656406,2314.348758045048,30,13.84201505036492
digits01,ryrz_cz,Full-QNG,3,6,3,36,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,1.243303840021239,0.5333333333333333,1.0053698466801682,0.65,132.44347317800003,131.259352178,1.177948861000175,0.0019582580001156,10,40,160,36,25.53879335648562,124374.92788623122,2308.412577617096,36,27.623787711839828
digits01,ryrz_cz,AQNG,4,6,3,36,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,1.537931884607424,0.4,1.801831234738401,0.35,12.28141128499999,10.933234045999995,1.341995658000144,0.0020939970000313,10,40,160,27,16.3935991154227,23424431.413513266,2560.195712444187,30,16.42202285054147
digits01,ryrz_cz,Full-QNG,4,6,3,36,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,1.6576512011619369,0.4833333333333333,1.4415804795400975,0.45,132.64100317200007,131.2773635329998,1.3572212119998994,0.0020777249997649,10,40,160,35,25.492554394741767,13156862.302524095,2825.065547664799,36,24.246199673875235
digits01,ryrz_cz,AQNG,5,6,3,36,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,1.5771884102091522,0.3,2.0227685216515754,0.1,12.313556394999978,10.957176079999982,1.3510107539999865,0.0016917330000296,10,40,160,30,16.805556187402118,28916998.76435828,2523.5645831921456,29,14.858647944563533
digits01,ryrz_cz,Full-QNG,5,6,3,36,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,1.2492032023000903,0.5333333333333333,1.049104986889679,0.65,132.87765668000003,131.50553315499997,1.365798204999919,0.0020486049999135,10,40,160,36,25.634712588048423,23972.53403250249,2314.975458964267,36,24.56100491406717
digits01,ryrz_cz,AQNG,6,6,3,36,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,0.4837603823692385,0.8833333333333333,0.3810987812131413,0.9,11.992324615999904,10.636277102000008,1.3500034300002426,0.0020169100000657,10,40,160,30,16.7813576738858,22371501.16211253,2227.007032284093,30,14.77604865135276
digits01,ryrz_cz,Full-QNG,6,6,3,36,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,0.4326527448319144,0.8166666666666667,0.3993294465496841,0.9,129.04569002799997,127.74558325199972,1.2941530389996387,0.0018647619997409,10,40,160,36,25.394957535425057,21166.44121248623,2037.654140429216,36,23.97863439128557
digits01,ryrz_cz,AQNG,7,6,3,36,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,0.7442235086502919,0.75,0.655174134285253,0.8,10.81426324200001,9.647153739000004,1.1612001250000787,0.0020399910000321,10,40,160,30,16.229270641431487,7970178.01758802,2160.3589043168386,30,13.2405766542018
digits01,ryrz_cz,Full-QNG,7,6,3,36,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,0.9777192337755456,0.5333333333333333,0.7901368364644881,0.65,118.94206185200002,117.70777626499998,1.2280664710000906,0.0020066840000652,10,40,160,36,26.35694900925423,81820.43142970352,2343.561205542313,36,25.046568098955923
digits01,ryrz_cz,AQNG,8,6,3,36,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,1.0269660154600837,0.5,1.1112113863031603,0.5,7.667594672999996,6.821635423999993,0.8415634310000115,0.0014870279999996,10,40,160,29,16.097075376082195,13150870.880491404,2570.183461274877,30,12.549916905497309
