dataset,family,method,seed,n_qubits,n_layers,n_params,n_samples,train_size,test_size,subset_seed,split_seed,steps,lr,lam,loss_batch,metric_batch,metric_every,readout,readout_feature_count,state_dimension,loss_backend,metric_backend,timing_interpretation,train_loss,train_acc,test_loss,test_acc,total_seconds,metric_seconds,gradient_seconds,solve_seconds,metric_builds,metric_examples_total,loss_examples_total,metric_rank_first,metric_trace_first,metric_condition_first,regularized_metric_condition_first,metric_rank_last,metric_trace_last
wine01,su2_haar,Full-QNG,7,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,0.9060463763484534,0.6,0.9600822038131384,0.6,540.756645609,538.3634245509998,2.386496208999688,0.0022126269994942,10,40,160,48,41.6611922671168,3371.0135039076104,3720.25775715264,48,41.857020001966326
wine01,su2_haar,AQNG,8,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,0.6771136665785756,0.7833333333333333,0.718653185317153,0.65,15.157499355000027,13.473863652000093,1.6777473180000015,0.0021687690000362,10,40,160,48,10.46715267227318,5625.65289817273,1349.1363168805824,48,11.116859137319231
wine01,su2_haar,Full-QNG,8,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,0.9257195177985482,0.6333333333333333,0.9782222175058954,0.65,405.2775016,403.6074367900002,1.6635602100000142,0.0022214939999685,10,40,160,48,41.05387120415742,1779.507057205289,2998.7907446642944,48,41.79368772098783
wine01,su2_haar,AQNG,9,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,0.5998139591513252,0.85,0.6186182115924893,0.9,14.99392308900019,13.42957441700014,1.5585875840006338,0.0021391309996943,10,40,160,48,12.598728240701698,33462.41204636956,1474.2026292166315,48,12.349422258921177
wine01,su2_haar,Full-QNG,9,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,0.5468239195958196,0.8333333333333334,0.5192806906757206,0.9,397.84174903099984,396.1043730289998,1.7311030650000705,0.00215439200133,10,40,160,48,40.1275934444156,3660.995201340179,3440.0028792917465,48,41.55576148305888
wine01,su2_haar,AQNG,10,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,0.5257524546486083,0.8833333333333333,0.6012958374910666,0.8,22.03340674599997,19.5325078479998,2.493851380000251,0.0025503270003355,10,40,160,48,11.512026893899344,952.7785081758866,1459.5699215342436,48,10.187095815771238
wine01,su2_haar,Full-QNG,10,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,0.7426843220826699,0.75,0.6612952417617464,0.85,557.414323036,554.972172421,2.434902217000513,0.0024887169996645,10,40,160,48,40.75053762331815,213.64061987090776,3086.45186060932,48,41.42813262377576
wine01,su2_haar,AQNG,11,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,0.6658461974224233,0.8,0.7559397943806039,0.8,21.922155576000023,19.50357562100009,2.4117982219997884,0.0024377839998805,10,40,160,48,10.391249684332156,1291.520419506291,1089.0359599723265,48,10.083988022426784
wine01,su2_haar,Full-QNG,11,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,0.8258961575568259,0.6666666666666666,0.8291881476312144,0.75,559.2794692219999,556.8842128539997,2.388177658000245,0.0023837060008418,10,40,160,48,41.87326155913959,605.2866237113608,3181.676752774851,48,41.57454111279748
wine01,su2_haar,AQNG,12,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,0.5214309039371865,0.8833333333333333,0.5577652334252099,0.8,22.78760401600005,20.36333609199994,2.416944052999952,0.0026450650002516,10,40,160,48,11.672380656292331,19283.860215152912,1558.987300064269,48,11.471611794013786
wine01,su2_haar,Full-QNG,12,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,0.9935477991137064,0.5,1.2899551244226404,0.3,559.680568534,557.2035872249998,2.469549833999963,0.0025625309997394,10,40,160,48,40.893447908390286,3567.947489095815,3161.100145134056,48,41.897703038120646
wine01,su2_haar,AQNG,13,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,0.7482602119301043,0.7333333333333333,0.6437161737236512,0.85,19.42454230300018,17.401637817999926,2.0155584329993417,0.002757142000064,10,40,160,48,12.157140466914765,2733.187391772659,1490.0423761725556,48,10.86843124429201
wine01,su2_haar,Full-QNG,13,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,0.6345251065274254,0.8333333333333334,0.6166454249744922,0.8,513.021619759,510.799655305,2.214044927000259,0.0028589999994892,10,40,160,48,39.743079890585165,621.0239335346029,3136.733188349212,48,42.87162817796556
wine01,su2_haar,AQNG,14,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,0.6455730537943042,0.85,0.6560336057291407,0.8,21.92171578600005,19.47502620100022,2.440115847000243,0.002299923999999,10,40,160,48,11.571759827478994,2839.445081520821,1692.015422222914,48,11.95634230789911
wine01,su2_haar,Full-QNG,14,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,0.9917935197654212,0.5333333333333333,0.7833854948468362,0.7,553.413133458,551.0198431069998,2.386587203000317,0.0022042159994271,10,40,160,48,41.96134214381136,430.46542216384165,3766.7287509689054,48,42.09908007458221
wine01,su2_haar,AQNG,15,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,0.6604157437151467,0.8,0.7659914534391917,0.75,22.219075404000023,19.762565045999963,2.4493277760002456,0.0025614070004849,10,40,160,48,10.227783185846771,2549.5961573049467,1164.120754722965,48,10.06257948007351
wine01,su2_haar,Full-QNG,15,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,0.8608876958309903,0.6666666666666666,1.0595565272750893,0.65,548.711972096,546.312525393,2.3920137280008475,0.0025239790008981,10,40,160,48,40.19681194147704,557.4265717213075,3319.052657416493,48,41.800342663987365
wine01,su2_haar,AQNG,16,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,0.4958284750340817,0.8333333333333334,0.6526226920305642,0.7,21.937898099999984,19.493434744999945,2.4379058790002546,0.0023582719998103,10,40,160,48,12.753763819477507,16953.16299394636,1738.1300977661317,48,12.2930658196471
wine01,su2_haar,Full-QNG,16,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,0.7282197821895143,0.7333333333333333,0.7651007565535666,0.75,552.767745739,550.3372372149997,2.4232331549995934,0.0025784659995906,10,40,160,48,42.20062523078264,971.48130525142,3948.485407463565,48,43.038623744860665
wine01,su2_haar,AQNG,17,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,0.8756671304344918,0.6666666666666666,0.8413831266692862,0.65,19.475094722999984,17.330647211999803,2.1369036180000194,0.0028556029999435,10,40,160,48,11.169661167119962,2083.114098903584,1249.824008438338,48,11.550264073391547
wine01,su2_haar,Full-QNG,17,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,0.7407375878253063,0.7333333333333333,0.7882696554838258,0.7,515.3097471860001,513.1995957810002,2.102136761000338,0.0027781799997228,10,40,160,48,41.0651633058485,611.1148484457452,3289.365258114915,48,41.99704055105396
wine01,su2_haar,AQNG,18,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,0.52644591925155,0.8166666666666667,0.5210784473090774,0.8,18.588271047000035,16.629933793000077,1.9509427509999568,0.0027723330000526,10,40,160,48,10.797457006224231,1041.8645009993786,1016.5423147267752,48,10.045160885667816
wine01,su2_haar,Full-QNG,18,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,0.7913148584557805,0.65,1.186033889518704,0.4,490.687021742,488.5621830150002,2.117291521000652,0.0027306390001058,10,40,160,48,42.823736958445366,550.3317081111443,3367.310422222931,48,42.64153491129002
wine01,su2_haar,AQNG,19,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,0.4568705706854741,0.8833333333333333,0.5127328664764483,0.8,22.59862645999999,20.07798744500008,2.5133926920002523,0.0026617630001055,10,40,160,48,12.325325940180962,803.5865895070496,1398.7254572591942,48,11.207450534570947
wine01,su2_haar,Full-QNG,19,6,3,54,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,0.7271383469123613,0.7833333333333333,0.9793342186884402,0.6,558.2227706919999,555.7507561649994,2.4645180919997074,0.0026306540005407,10,40,160,48,41.79168140398797,87.29500492279833,3256.37156194596,48,42.3781116448117
